id,phase,kind,tag,cycle_day_min,cycle_day_max,title,body
1104,follicular,care,Care,6,13,Hormone panel if concerns,If you have concerns about your hormonal health the follicular phase blood draw gives the most interpretable baseline values.
1105,ovulation,food,Nourish,14,16,Probiotic smoothie,Blend kefir frozen berries and ground flax for a smoothie that provides probiotics antioxidants and lignans at the ovulation peak.
1106,ovulation,food,Nourish,14,16,Smashed avocado with seeds,Avocado with pumpkin seeds on sourdough provides healthy fat zinc and slow carbohydrates to sustain peak performance energy.
1107,ovulation,food,Nourish,14,16,Fresh green juice,A cold-pressed juice of cucumber celery apple ginger and lemon provides concentrated phytonutrients for peak ovulation cellular function.
1108,ovulation,food,Nourish,14,16,Beetroot and orange salad,This combination provides iron vitamin C and betaine that supports liver function and energy production at the ovulation peak.
1109,ovulation,food,Nourish,14,16,Rainbow bowl,A bowl containing at least 6 different coloured vegetables provides the broadest antioxidant protection for peak ovulation function.
1110,ovulation,move,Move,14,16,Cold water confidence swim,An outdoor cold water swim at ovulation matches peak courage and physical resilience. Start with short duration and build.
1111,ovulation,move,Move,14,16,Group relay race,Team events requiring coordination contribution and competitive spirit suit the peak social and physical energy of ovulation.
1112,ovulation,mood,Mind,14,16,Set a monthly OKR,Objectives and key results require strategic clarity and optimistic goal setting. Ovulation is the monthly window for this.
1113,ovulation,mood,Mind,14,16,Thank someone meaningfully,Writing a genuine specific thank you note feels natural at ovulation and creates significant positive impact in relationships.
1114,ovulation,care,Care,14,16,Track energy and mood peak,Record exactly how you feel today. Future scheduling of important events benefits enormously from this lived reference data.
1115,ovulation,care,Care,14,16,Luteal prep checklist,Before leaving the ovulation window check: supplements ready comfortable clothes accessible period products stocked. Prepare now.
1116,luteal,food,Nourish,17,28,Lemon balm tea for anxiety,Lemon balm is a gentle anxiolytic herb that reduces the cortisol-driven anxiety of the luteal phase without sedating effects.
1117,luteal,food,Nourish,17,28,Reduce nightshade vegetables,For some people tomatoes peppers and aubergine worsen luteal inflammation. A brief trial elimination clarifies whether this applies.
1118,luteal,food,Nourish,17,28,Butternut squash soup,Warming butternut squash soup provides beta-carotene B6 potassium and slow-release carbohydrates ideal for the luteal phase.
1119,luteal,food,Nourish,17,28,Almond and date snack,A small portion of almonds with medjool dates provides slow-release energy magnesium and natural sweetness for luteal cravings.
1120,luteal,food,Nourish,17,28,Herbal adaptogen rotation,Rotating between ashwagandha rhodiola and holy basil across the luteal phase prevents tolerance and covers different adrenal needs.
1121,luteal,move,Move,17,28,Chair-based stretch sequence,A fully seated stretch sequence is accessible on the most difficult luteal days and provides meaningful tension relief.
1122,luteal,move,Move,17,28,Sunset watching as practice,Simply watching a sunset provides the natural light anchoring sensory reset and stillness that the luteal phase benefits from.
1123,luteal,move,Move,17,28,Gentle stretching in pyjamas,Stretching for 5-10 minutes in your pyjamas before bed requires no preparation and significantly reduces overnight muscle cramping.
1124,luteal,move,Move,17,28,One flight of stairs gently,On very low energy days using one flight of stairs slowly rather than a lift counts as purposeful movement. Every bit matters.
1125,luteal,move,Move,17,28,Massage gun for tension relief,A percussion massage gun used gently on the lower back glutes and shoulders provides quick myofascial release on luteal tension.
1126,luteal,mood,Mind,17,28,Accept impermanence,This phase will end. The luteal phase always gives way to menstruation and then renewal. That knowledge is genuinely comforting.
1127,luteal,mood,Mind,17,28,Creative destruction,The luteal phase supports endings releases and completions. What needs to end or be released before the next cycle begins.
1128,luteal,mood,Mind,17,28,Evening gratitude practice,Writing three specific things you are grateful for at night shifts the negativity bias of the luteal phase toward what is present and good.
1129,luteal,mood,Mind,17,28,Reduce news and media,The inflammatory potential of news and social media in the luteal phase is disproportionate. A media-light week is genuinely protective.
1130,luteal,mood,Mind,17,28,Write what you want next cycle,Before menstruation write the experiences feelings and achievements you want to invite in the next 28 days.
1131,luteal,care,Care,17,28,Castor oil scalp massage,Castor oil massaged into the scalp reduces the dryness and itchiness that can worsen in the progesterone-dominant luteal phase.
1132,luteal,care,Care,17,28,Air quality home check,Opening windows for 10 minutes daily improves indoor air quality which affects mood and focus measurably in the sensitive luteal phase.
1133,luteal,care,Care,17,28,Plan something to look forward to,Book a massage a dinner or a small adventure for the follicular phase. Having concrete future pleasure helps navigate the difficult luteal days.
1134,luteal,care,Care,17,28,Rosehip oil for skin,Rosehip oil applied nightly in the luteal phase provides vitamin A vitamin C and essential fatty acids that combat luteal skin sensitivity.
1135,luteal,care,Care,22,28,Final review of the cycle,Before your period begins review this cycle: what worked what was hard and what you would do differently. This reflection has real value.
1136,menstrual,food,Nourish,1,5,Acorn squash for B6,Roasted acorn squash provides vitamin B6 potassium and slow-release carbohydrates that stabilise mood and energy during menstruation.
1137,menstrual,food,Nourish,1,5,Tahini and banana toast,Tahini provides calcium sesame lignans and healthy fat. Banana adds potassium. Together they form a menstrual phase power snack.
1138,menstrual,move,Move,1,5,Yoga bolster exploration,Spending time with a yoga bolster and exploring what feels relieving is a valid and therapeutic menstrual practice.
1139,menstrual,move,Move,1,5,Slow beach or riverside walk,Moving near water provides sensory calm and gentle movement. The sound of water measurably reduces cortisol.
1140,menstrual,mood,Mind,1,5,Draw or sketch without goal,Sketching or doodling without any artistic intention is a low-effort way to process the emotional depth of the menstrual phase.
1141,menstrual,mood,Mind,1,5,Listen to a long-form podcast,A thoughtful long-form interview or documentary podcast provides intellectual stimulation without the visual overstimulation of screens.
1142,menstrual,care,Care,1,5,Disposable period underwear,Single-use period underwear is useful for travel or situations where washing is impractical. A pragmatic option for difficult days.
1143,menstrual,care,Care,1,5,Reusable heat patch,Stick-on reusable heat patches for the lower abdomen provide consistent low-level heat throughout a working day discreetly.
1144,follicular,food,Nourish,6,13,Stuffed bell peppers,Bell peppers stuffed with quinoa black beans and herbs provide complete protein fibre and vitamin C in an easy one-dish meal.
1145,follicular,food,Nourish,6,13,Pesto on everything,A homemade pesto of basil pine nuts garlic and olive oil concentrates phytonutrients and healthy fats in a versatile sauce.
1146,follicular,move,Move,6,13,Early morning swim,An early pool session before work takes advantage of follicular morning energy and sets a powerful productive tone for the day.
1147,follicular,move,Move,6,13,Powerlifting meet attempt,Entering a powerlifting or weightlifting meet in the follicular phase gives you the best chance of setting personal records.
1148,follicular,mood,Mind,6,13,Teach what you know,Offer to run a short workshop or teach a skill to colleagues friends or online. Follicular confidence and clarity make you a great teacher.
